filepath,label_clean,label_name,sample_id,label,is_flipped,attack_target,attack_score,attack_gradient_conflict,attack_target_plausibility,attack_surrogate_confidence,attack_malicious_grad_norm
/content/Dataset/NORM/NORM-TISNAPYL.jpg,6,NORM,4314,6,0,8,0.97292084,0.7774212,1.0,0.6842174,3.0022295
/content/Dataset/MUS/MUS-QRTWYSYF.jpg,5,MUS,4315,4,1,4,1.0096415,0.82323873,0.8562856,0.6858683,3.2227762
/content/Dataset/STR/STR-QIQRTKNQ.jpg,7,STR,4316,7,0,5,0.9197116,0.76815784,1.0,0.65608835,2.8362095
/content/Dataset/MUS/MUS-ACTCFHSN.jpg,5,MUS,4317,7,1,7,0.966206,0.8014607,1.0,0.68755746,2.8398583
/content/Dataset/NORM/NORM-NFQWMVIV.jpg,6,NORM,4318,6,0,4,0.997268,0.8069809,0.91123307,0.6838787,3.144909
/content/Dataset/LYM/LYM-NMRAAMDK.jpg,3,LYM,4319,3,0,4,1.0526547,0.8142917,0.98221576,0.7105894,3.2094638
/content/Dataset/NORM/NORM-PATNLGCG.jpg,6,NORM,4320,6,0,8,0.9741985,0.7796022,1.0,0.6841098,2.9989827
/content/Dataset/STR/STR-SRDFEGAI.jpg,7,STR,4321,7,0,5,0.9235692,0.76951116,1.0,0.65951073,2.8408215
/content/Dataset/MUC/MUC-NEFNVFMN.jpg,4,MUC,4322,6,1,6,1.0205221,0.815856,1.0,0.6741674,3.1143982
/content/Dataset/MUS/MUS-PILMAFAC.jpg,5,MUS,4323,7,1,7,0.9636783,0.8264549,1.0,0.670481,2.7675257
/content/Dataset/LYM/LYM-YLQITYES.jpg,3,LYM,4324,3,0,4,1.0504853,0.8148255,0.9727891,0.7109286,3.20962
/content/Dataset/STR/STR-WRRSAGSS.jpg,7,STR,4325,5,1,5,0.93202233,0.792204,1.0,0.65479136,2.7977846
/content/Dataset/STR/STR-TAHGVQMT.jpg,7,STR,4326,7,0,5,0.92769986,0.7783282,1.0,0.6584617,2.8260477
/content/Dataset/MUS/MUS-CKGWYCAY.jpg,5,MUS,4327,5,0,7,0.9559116,0.7774245,1.0,0.692166,2.8814204
/content/Dataset/LYM/LYM-QMSHTNWV.jpg,3,LYM,4328,3,0,6,0.7947258,0.90817857,1.0,0.43034294,2.2983575
/content/Dataset/ADI/ADI-ELRMLAPF.jpg,0,ADI,4329,3,1,3,1.1022052,0.82091165,1.0,0.72220206,3.3867757
/content/Dataset/STR/STR-WHLHGNAK.jpg,7,STR,4330,8,1,8,0.9282788,0.8588626,1.0,0.5565436,2.7959926
/content/Dataset/NORM/NORM-NMHTKTEP.jpg,6,NORM,4331,6,0,4,0.99974465,0.80941826,0.9180997,0.6826211,3.138913
/content/Dataset/MUS/MUS-QAPPFRHG.jpg,5,MUS,4332,5,0,7,0.95607513,0.77800274,1.0,0.6919604,2.8802211
/content/Dataset/BACK/BACK-ISPHTSWI.jpg,1,BACK,4333,1,0,3,1.0665327,0.8101618,1.0,0.704491,3.3025024
/content/Dataset/TUM/TUM-YHRHMTML.jpg,8,TUM,4334,8,0,6,0.9852541,0.788002,1.0,0.6912262,2.9964824
/content/Dataset/STR/STR-NHSTHSLP.jpg,7,STR,4335,2,1,2,0.9924786,0.8158629,1.0,0.6444352,3.0571735
/content/Dataset/ADI/ADI-GPYTYTHE.jpg,0,ADI,4336,0,0,4,1.0846541,0.8230787,1.0,0.72206026,3.2735412
/content/Dataset/DEB/DEB-VCNVNMEH.jpg,2,DEB,4337,2,0,3,1.0132312,0.7906901,1.0,0.6834408,3.1700191
/content/Dataset/STR/STR-SMGSVAPL.jpg,7,STR,4338,7,0,5,0.9181197,0.7641289,1.0,0.6571387,2.8429143
/content/Dataset/DEB/DEB-SELDQLQS.jpg,2,DEB,4339,8,1,8,1.0346259,0.84951186,1.0,0.6517716,3.1046822
/content/Dataset/BACK/BACK-LFLPTKKC.jpg,1,BACK,4340,1,0,0,1.0746111,0.80915123,1.0,0.7044144,3.356269
/content/Dataset/MUC/MUC-CCPSREGL.jpg,4,MUC,4341,4,0,3,1.0175871,0.7922623,1.0,0.67958194,3.2010999
/content/Dataset/ADI/ADI-EKCYDALE.jpg,0,ADI,4342,0,0,4,1.0829926,0.8225868,0.9953722,0.7221883,3.2744946
/content/Dataset/MUS/MUS-SAERGLNY.jpg,5,MUS,4343,5,0,7,0.9544138,0.7767108,1.0,0.69105566,2.8800046
/content/Dataset/DEB/DEB-YDHICCEG.jpg,2,DEB,4344,2,0,3,1.0181893,0.79185665,1.0,0.6878072,3.1774964
/content/Dataset/BACK/BACK-KNFAIPKL.jpg,1,BACK,4345,1,0,3,1.0662951,0.8098594,1.0,0.70445496,3.3028975
/content/Dataset/MUS/MUS-AAEKNQNW.jpg,5,MUS,4346,5,0,7,0.9563015,0.7805692,1.0,0.69053286,2.873781
/content/Dataset/LYM/LYM-VNCAKIVQ.jpg,3,LYM,4347,3,0,2,1.0496496,0.8095045,1.0,0.7102647,3.1873705
/content/Dataset/BACK/BACK-AAILRKDN.jpg,1,BACK,4348,1,0,3,1.0657951,0.809426,1.0,0.7042457,3.3031034
/content/Dataset/DEB/DEB-YSWGVYCN.jpg,2,DEB,4349,2,0,3,1.019077,0.7935463,1.0,0.6875536,3.1746373
/content/Dataset/LYM/LYM-VIVQAGET.jpg,3,LYM,4350,3,0,2,1.04781,0.80610216,1.0,0.7106632,3.1933408
/content/Dataset/BACK/BACK-PFDVMWWD.jpg,1,BACK,4351,1,0,8,1.0627583,0.81381416,1.0,0.702517,3.2677372
/content/Dataset/TUM/TUM-VCLVIYHF.jpg,8,TUM,4352,6,1,6,0.9860626,0.7900307,1.0,0.69072545,2.9926586
/content/Dataset/NORM/NORM-REYHWVIH.jpg,6,NORM,4353,6,0,8,0.977823,0.7859899,1.0,0.6837254,2.989131
/content/Dataset/NORM/NORM-YARCMACF.jpg,6,NORM,4354,6,0,8,0.96934676,0.8126833,1.0,0.65884686,2.8951175
/content/Dataset/STR/STR-NIYDTKPD.jpg,7,STR,4355,7,0,5,0.9262852,0.7788538,1.0,0.6566682,2.8213456
/content/Dataset/DEB/DEB-PVNHTSWG.jpg,2,DEB,4356,3,1,3,1.0195107,0.79442745,1.0,0.68742776,3.172959
/content/Dataset/ADI/ADI-HEKCPCAA.jpg,0,ADI,4357,3,1,3,1.102297,0.82108605,1.0,0.72218364,3.3864045
/content/Dataset/STR/STR-MWFHEDNI.jpg,7,STR,4358,7,0,5,0.92140394,0.7658105,1.0,0.6595242,2.8460264
/content/Dataset/TUM/TUM-SANMRFRW.jpg,8,TUM,4359,8,0,6,0.9845982,0.787824,1.0,0.6906234,2.9956481
/content/Dataset/TUM/TUM-WWWHWADN.jpg,8,TUM,4360,8,0,6,0.98350954,0.785393,1.0,0.6911132,2.9999402
/content/Dataset/TUM/TUM-QIRHCGTP.jpg,8,TUM,4361,8,0,6,0.9836861,0.78816295,1.0,0.68945736,2.9926665
/content/Dataset/TUM/TUM-TNEWMYRE.jpg,8,TUM,4362,6,1,6,0.98687506,0.7913046,1.0,0.69070613,2.991011
/content/Dataset/NORM/NORM-PTYYAYIS.jpg,6,NORM,4363,6,0,4,0.9991291,0.80603707,0.921693,0.6832585,3.1445906
/content/Dataset/LYM/LYM-QYEEYYKV.jpg,3,LYM,4364,4,1,4,1.0557963,0.81490827,0.9911285,0.7105824,3.208537
/content/Dataset/DEB/DEB-YEFCMGDI.jpg,2,DEB,4365,2,0,3,1.0175158,0.790519,1.0,0.6879824,3.1800296
/content/Dataset/TUM/TUM-WMVWAKTQ.jpg,8,TUM,4366,6,1,6,0.98726183,0.7925834,1.0,0.6903017,2.9882207
/content/Dataset/MUC/MUC-VRSQYKFK.jpg,4,MUC,4367,0,1,0,1.0274458,0.7947527,0.99549353,0.6786191,3.2580514
/content/Dataset/ADI/ADI-GQNGEWSM.jpg,0,ADI,4368,5,1,5,1.1041673,0.8402407,1.0,0.72041017,3.2988517
/content/Dataset/TUM/TUM-RYLNHHMG.jpg,8,TUM,4369,8,0,6,0.98364145,0.7862937,1.0,0.69065005,2.9977412
/content/Dataset/MUS/MUS-SKANMACS.jpg,5,MUS,4370,5,0,7,0.95796484,0.78110075,1.0,0.6919449,2.8760161
/content/Dataset/MUS/MUS-QDSHLNVE.jpg,5,MUS,4371,5,0,7,0.95408434,0.77500623,1.0,0.69183683,2.8838468
/content/Dataset/BACK/BACK-KYPRFGFD.jpg,1,BACK,4372,0,1,0,1.0784225,0.81710607,1.0,0.7028108,3.3405676
/content/Dataset/MUC/MUC-QYLMRDEE.jpg,4,MUC,4373,4,0,3,1.0169625,0.7931141,1.0,0.678414,3.1970344
/content/Dataset/STR/STR-RFFVGNHS.jpg,7,STR,4374,7,0,5,0.9241952,0.7701218,1.0,0.65982074,2.840497
/content/Dataset/LYM/LYM-TVHYWPTT.jpg,3,LYM,4375,4,1,4,1.0548031,0.814113,0.9897984,0.7105467,3.2095153
/content/Dataset/MUC/MUC-ALYNLLPK.jpg,4,MUC,4376,0,1,0,1.0335107,0.80712444,1.0,0.6753037,3.2311924
/content/Dataset/STR/STR-WNVAFWDH.jpg,7,STR,4377,5,1,5,0.93122214,0.8049209,1.0,0.6467751,2.7614117
/content/Dataset/BACK/BACK-MHPDVRWY.jpg,1,BACK,4378,1,0,4,1.0604224,0.82021046,0.9816164,0.70393515,3.2475865
/content/Dataset/NORM/NORM-QTIWPMLP.jpg,6,NORM,4379,6,0,8,0.9729538,0.77735376,1.0,0.68430376,3.00247
/content/Dataset/DEB/DEB-VAMLPAVL.jpg,2,DEB,4380,2,0,3,1.0174974,0.7921805,1.0,0.6869038,3.1749175
/content/Dataset/ADI/ADI-FYCNMAEY.jpg,0,ADI,4381,5,1,5,1.1035054,0.84105235,1.0,0.71929806,3.294814
/content/Dataset/TUM/TUM-QMALRGIY.jpg,8,TUM,4382,8,0,6,0.9850031,0.7876827,1.0,0.69114214,2.9969242
/content/Dataset/BACK/BACK-LPWRNTWN.jpg,1,BACK,4383,1,0,4,1.0662229,0.82004464,1.0,0.7041677,3.248422
/content/Dataset/MUS/MUS-RQPWNWLM.jpg,5,MUS,4384,0,1,0,1.0413948,0.8128423,0.93643624,0.68915653,3.3119543
/content/Dataset/STR/STR-WHMWTQKH.jpg,7,STR,4385,5,1,5,0.93037575,0.7877162,1.0,0.6556277,2.8065274
/content/Dataset/STR/STR-NFKQRLPP.jpg,7,STR,4386,7,0,5,0.32381073,0.8369404,1.0,0.10321345,0.9519438
/content/Dataset/NORM/NORM-NDCLAAKC.jpg,6,NORM,4387,6,0,8,0.9735074,0.7781632,1.0,0.68433994,3.0014648
/content/Dataset/BACK/BACK-IEKYMPAD.jpg,1,BACK,4388,1,0,5,1.064297,0.82459176,0.9681689,0.70328915,3.272992
/content/Dataset/STR/STR-VVTMTKRK.jpg,7,STR,4389,7,0,5,0.9235746,0.7694236,1.0,0.6596119,2.8409464
/content/Dataset/NORM/NORM-YPNSRESF.jpg,6,NORM,4390,6,0,8,0.9723282,0.77682054,1.0,0.6839992,3.0025694
/content/Dataset/STR/STR-WQMDSCSL.jpg,7,STR,4391,7,0,5,0.92651904,0.77508974,1.0,0.6592341,2.8321042
/content/Dataset/NORM/NORM-MSFMNHRV.jpg,6,NORM,4392,4,1,4,1.0068587,0.8069718,0.9442417,0.6836925,3.1439214
/content/Dataset/MUC/MUC-QNSHGDTV.jpg,4,MUC,4393,4,0,3,1.0172974,0.7920998,1.0,0.67937523,3.200996
/content/Dataset/STR/STR-TDKSQFQR.jpg,7,STR,4394,7,0,5,0.92573303,0.7769131,1.0,0.6572819,2.8253443
/content/Dataset/MUS/MUS-NQTDKGPV.jpg,5,MUS,4395,5,0,7,0.9596841,0.78478795,1.0,0.69134814,2.869947
/content/Dataset/LYM/LYM-PGKRHMFC.jpg,3,LYM,4396,5,1,5,1.0743873,0.8244536,0.9910074,0.71048796,3.265091
/content/Dataset/MUC/MUC-ASPYQHKR.jpg,4,MUC,4397,4,0,7,0.9897674,0.79378414,0.9928237,0.6789149,3.04605
/content/Dataset/NORM/NORM-NPKYFTEH.jpg,6,NORM,4398,6,0,8,0.9804082,0.790552,1.0,0.6834158,2.9822795
/content/Dataset/MUS/MUS-PETAVPKL.jpg,5,MUS,4399,5,0,7,0.9582834,0.78156614,1.0,0.6920068,2.8753774
/content/Dataset/TUM/TUM-YGIAYWEN.jpg,8,TUM,4400,8,0,6,0.98403907,0.7865474,1.0,0.6909127,2.997864
/content/Dataset/LYM/LYM-PQYFHSVS.jpg,3,LYM,4401,3,0,2,1.0471834,0.804747,1.0,0.71096516,3.1958392
/content/Dataset/DEB/DEB-YNMRYSIE.jpg,2,DEB,4402,2,0,3,1.0187488,0.7930767,1.0,0.6875369,3.1752615
/content/Dataset/MUS/MUS-RSWSLTPP.jpg,5,MUS,4403,7,1,7,0.9656373,0.79978955,1.0,0.68801767,2.8430238
/content/Dataset/BACK/BACK-MIKELAMA.jpg,1,BACK,4404,1,0,3,1.0659895,0.8099591,1.0,0.70406765,3.301976
/content/Dataset/DEB/DEB-QGHHMYLE.jpg,2,DEB,4405,3,1,3,1.0192599,0.7943125,1.0,0.68723166,3.1727927
/content/Dataset/NORM/NORM-LWESCMSI.jpg,6,NORM,4406,6,0,8,0.9727556,0.7768789,1.0,0.6844043,3.0033815
/content/Dataset/MUC/MUC-QRWTKNCP.jpg,4,MUC,4407,4,0,3,1.0175428,0.79322684,1.0,0.6788833,3.198183
/content/Dataset/MUC/MUC-YPNVFPCC.jpg,4,MUC,4408,4,0,3,1.0172079,0.7918586,1.0,0.6794532,3.2014778
/content/Dataset/MUS/MUS-PCQEKCKQ.jpg,5,MUS,4409,5,0,7,0.53649974,0.8887987,1.0,0.27862114,1.4981287
/content/Dataset/DEB/DEB-TYGTGCMN.jpg,2,DEB,4410,2,0,3,1.0147445,0.7908913,1.0,0.68502814,3.1722295
/content/Dataset/BACK/BACK-DMEPPLSQ.jpg,1,BACK,4411,1,0,8,1.0640323,0.81625396,1.0,0.7021902,3.263193
/content/Dataset/TUM/TUM-RHVFMVIS.jpg,8,TUM,4412,8,0,6,0.98350716,0.7861368,1.0,0.6906099,2.9978924
/content/Dataset/TUM/TUM-TGICAYRV.jpg,8,TUM,4413,6,1,6,0.9921577,0.80533695,1.0,0.6871705,2.9637303
/content/Dataset/DEB/DEB-NWSVFTKG.jpg,2,DEB,4414,8,1,8,1.0480567,0.82023996,0.98883235,0.68437344,3.2334807
/content/Dataset/STR/STR-PHSAHADG.jpg,7,STR,4415,7,0,5,0.78112596,0.8847299,1.0,0.47886536,2.1783285
/content/Dataset/DEB/DEB-NTYYWVSM.jpg,2,DEB,4416,5,1,5,1.0490168,0.8322153,1.0,0.67754865,3.181585
/content/Dataset/MUS/MUS-SPINPDDD.jpg,5,MUS,4417,5,0,7,0.9607473,0.78489864,1.0,0.69239044,2.8720024
/content/Dataset/ADI/ADI-CIVLLCIM.jpg,0,ADI,4418,0,0,5,1.0982947,0.83158964,0.99318737,0.7224855,3.31654
/content/Dataset/STR/STR-QVIHHFLG.jpg,7,STR,4419,2,1,2,0.9917225,0.81863797,1.0,0.6423387,3.046411
/content/Dataset/MUC/MUC-VQCRCTPY.jpg,4,MUC,4420,4,0,0,1.0115646,0.85195804,1.0,0.6293016,3.0422645
/content/Dataset/ADI/ADI-DHDHMGMV.jpg,0,ADI,4421,3,1,3,1.1026647,0.82113457,1.0,0.7225015,3.3870993
/content/Dataset/STR/STR-YFKMYNCC.jpg,7,STR,4422,7,0,5,0.9176446,0.7604152,1.0,0.6589033,2.8522863
/content/Dataset/ADI/ADI-HQPLGGCT.jpg,0,ADI,4423,0,0,4,1.083804,0.82292116,0.9978053,0.72201073,3.2736273
/content/Dataset/ADI/ADI-CRIAHIVV.jpg,0,ADI,4424,0,0,5,1.0940287,0.83044195,0.9832954,0.72217065,3.3173082
/content/Dataset/LYM/LYM-SCCKAVLL.jpg,3,LYM,4425,3,0,2,1.0481902,0.8061475,1.0,0.71104276,3.1939495
/content/Dataset/BACK/BACK-EQGPGTYV.jpg,1,BACK,4426,1,0,0,1.0743717,0.8102854,1.0,0.7033954,3.3523173
/content/Dataset/STR/STR-PQTPMVCV.jpg,7,STR,4427,7,0,5,0.92317384,0.7680417,1.0,0.6600755,2.8437436
/content/Dataset/ADI/ADI-HFFFANST.jpg,0,ADI,4428,0,0,2,1.0910833,0.820947,1.0,0.7221703,3.321734
/content/Dataset/DEB/DEB-VFFPKYPT.jpg,2,DEB,4429,2,0,3,1.0169472,0.7907916,1.0,0.68725055,3.1778314
/content/Dataset/ADI/ADI-FHPTSFNN.jpg,0,ADI,4430,0,0,4,1.085002,0.823078,1.0,0.722396,3.2743258
/content/Dataset/MUS/MUS-ADIIEMNI.jpg,5,MUS,4431,5,0,7,0.9534283,0.775051,1.0,0.69113463,2.8821974
/content/Dataset/TUM/TUM-TCQQEKQP.jpg,8,TUM,4432,6,1,6,0.98599845,0.8366872,1.0,0.66314787,2.862069
/content/Dataset/NORM/NORM-NHILQFQF.jpg,6,NORM,4433,6,0,8,0.97363496,0.77900004,1.0,0.68388075,2.9995291
/content/Dataset/TUM/TUM-QPAWFCDS.jpg,8,TUM,4434,8,0,6,0.98495054,0.7877803,1.0,0.69104546,2.996463
/content/Dataset/BACK/BACK-KTMVAEDW.jpg,1,BACK,4435,1,0,3,1.0664582,0.8105126,1.0,0.7041617,3.3013518
/content/Dataset/MUC/MUC-ANCLYWIT.jpg,4,MUC,4436,3,1,3,1.0179203,0.79352313,1.0,0.67911583,3.1979992
/content/Dataset/BACK/BACK-KVIWEWLI.jpg,1,BACK,4437,1,0,5,1.0642943,0.82485324,0.96404123,0.70439494,3.2749803
/content/Dataset/ADI/ADI-HKVVEDHK.jpg,0,ADI,4438,0,0,4,1.0833803,0.8228844,0.9961012,0.72214943,3.2739499
/content/Dataset/BACK/BACK-IIHCYHCP.jpg,1,BACK,4439,1,0,3,1.0659015,0.8094597,1.0,0.7043187,3.3032765
/content/Dataset/NORM/NORM-AHYSVEPY.jpg,6,NORM,4440,4,1,4,1.0265881,0.81514645,1.0,0.68134063,3.127637
/content/Dataset/MUC/MUC-EPFYAHSE.jpg,4,MUC,4441,1,1,1,1.0327189,0.80084205,1.0,0.6778339,3.251097
/content/Dataset/LYM/LYM-NRWDYTWV.jpg,3,LYM,4442,3,0,2,1.0480305,0.80601895,1.0,0.7109486,3.1940417
/content/Dataset/TUM/TUM-TCKPIPEN.jpg,8,TUM,4443,6,1,6,0.98940605,0.8293252,1.0,0.67039704,2.8904967
/content/Dataset/STR/STR-QVLYRAVP.jpg,7,STR,4444,7,0,5,0.9260261,0.7743517,1.0,0.65908176,2.8332663
/content/Dataset/ADI/ADI-FHPKSCQE.jpg,0,ADI,4445,0,0,3,1.1016814,0.82111,1.0,0.721559,3.3850002
/content/Dataset/DEB/DEB-RWRYVMSG.jpg,2,DEB,4446,3,1,3,1.0193019,0.79466516,1.0,0.6870979,3.171647
/content/Dataset/MUC/MUC-WIYVNLIL.jpg,4,MUC,4447,4,0,7,0.9932264,0.79528606,1.0,0.679357,3.0447445
/content/Dataset/DEB/DEB-PDFTSNCC.jpg,2,DEB,4448,2,0,3,1.0182259,0.79285693,1.0,0.6871417,3.1747606
/content/Dataset/STR/STR-YIIPVLAW.jpg,7,STR,4449,5,1,5,0.930948,0.7833601,1.0,0.65888214,2.8195128
/content/Dataset/TUM/TUM-WADCMTTV.jpg,8,TUM,4450,8,0,6,0.9516022,0.8622546,1.0,0.6191934,2.7092242
/content/Dataset/STR/STR-YMMQCMWF.jpg,7,STR,4451,7,0,5,0.6815357,0.89330065,1.0,0.39367896,1.8953714
/content/Dataset/LYM/LYM-RTHFEALP.jpg,3,LYM,4452,3,0,8,0.9490225,0.8995386,1.0,0.54817003,2.765548
/content/Dataset/STR/STR-VDMGTISD.jpg,7,STR,4453,7,0,5,0.9224275,0.76698923,1.0,0.65990967,2.845022
/content/Dataset/NORM/NORM-NFHCIPRN.jpg,6,NORM,4454,6,0,8,0.9754691,0.7818524,1.0,0.6839454,2.9955554
/content/Dataset/BACK/BACK-LVDHHLHT.jpg,1,BACK,4455,1,0,4,1.0671606,0.82620555,1.0,0.7011619,3.2319875
/content/Dataset/STR/STR-VPVQRKVC.jpg,7,STR,4456,7,0,5,0.9196116,0.76294476,1.0,0.65937203,2.8499424
/content/Dataset/DEB/DEB-PKFYCYLH.jpg,2,DEB,4457,3,1,3,1.0205649,0.7969136,1.0,0.6868779,3.16794
/content/Dataset/TUM/TUM-QIPSVEEL.jpg,8,TUM,4458,8,0,6,0.9845552,0.78813666,1.0,0.69042116,2.994526
/content/Dataset/STR/STR-YRLNYRFP.jpg,7,STR,4459,5,1,5,0.9279208,0.77648973,1.0,0.65987766,2.8313923
/content/Dataset/DEB/DEB-YPMGVQEM.jpg,2,DEB,4460,2,0,3,1.0184145,0.7930636,1.0,0.6872138,3.174516
/content/Dataset/STR/STR-AAPNYWIR.jpg,7,STR,4461,5,1,5,0.9328562,0.7914094,1.0,0.6561527,2.801733
/content/Dataset/MUC/MUC-YMHCRPNN.jpg,4,MUC,4462,4,0,7,0.9900592,0.79625887,1.0,0.6755028,3.0348303
/content/Dataset/MUC/MUC-WYEFCEPP.jpg,4,MUC,4463,4,0,3,1.0170615,0.7920376,1.0,0.6792273,3.200462
/content/Dataset/LYM/LYM-NTMGCNLH.jpg,3,LYM,4464,3,0,2,1.0469587,0.8047134,1.0,0.71076983,3.195412
/content/Dataset/DEB/DEB-STSPFRER.jpg,2,DEB,4465,2,0,3,1.0187125,0.79316366,1.0,0.68744564,3.174912
/content/Dataset/NORM/NORM-YDKPENNS.jpg,6,NORM,4466,6,0,8,0.97807026,0.78603673,1.0,0.68392485,2.9896417
/content/Dataset/MUS/MUS-SYNYYMMT.jpg,5,MUS,4467,5,0,7,0.9557044,0.7772693,1.0,0.6920772,2.8812912
/content/Dataset/ADI/ADI-CYMNCSWK.jpg,0,ADI,4468,0,0,3,1.1019484,0.8207896,1.0,0.72203994,3.3865612
/content/Dataset/NORM/NORM-AKQNMWRS.jpg,6,NORM,4469,4,1,4,1.0052015,0.80743104,0.9366648,0.68397135,3.144103
/content/Dataset/LYM/LYM-ETYYLMTE.jpg,3,LYM,4470,0,1,0,1.0851626,0.81614184,0.9879878,0.710515,3.3793705
/content/Dataset/ADI/ADI-KQCSAPEA.jpg,0,ADI,4471,0,0,1,1.0960838,0.81689745,1.0,0.72143906,3.376145
/content/Dataset/ADI/ADI-DTAAGMIR.jpg,0,ADI,4472,0,0,3,1.1020652,0.8209084,1.0,0.7220705,3.3864665
/content/Dataset/BACK/BACK-HKCFYQVW.jpg,1,BACK,4473,1,0,3,1.0668831,0.81084305,1.0,0.7043601,3.3013082
/content/Dataset/BACK/BACK-KTYVAENS.jpg,1,BACK,4474,1,0,3,1.0661666,0.8099633,1.0,0.7042476,3.3023338
/content/Dataset/NORM/NORM-ACAVNYDC.jpg,6,NORM,4475,6,0,8,0.97981036,0.79157954,1.0,0.6821536,2.978025
/content/Dataset/BACK/BACK-PEMLVWWI.jpg,1,BACK,4476,0,1,0,1.0765973,0.8133333,1.0,0.70352334,3.3480492
/content/Dataset/NORM/NORM-VHRQYINF.jpg,6,NORM,4477,6,0,8,0.97219473,0.7767959,1.0,0.6838683,3.0023613
/content/Dataset/MUC/MUC-TGYIHNTF.jpg,4,MUC,4478,0,1,0,1.0331297,0.8034597,1.0,0.6772645,3.2414682
/content/Dataset/TUM/TUM-WSIQWKVL.jpg,8,TUM,4479,8,0,6,0.98576427,0.78904545,1.0,0.6910624,2.994736
/content/Dataset/MUS/MUS-QMVIMSPQ.jpg,5,MUS,4480,5,0,7,0.95680183,0.77878654,1.0,0.6922307,2.8796694
/content/Dataset/TUM/TUM-QGHAWMRI.jpg,8,TUM,4481,6,1,6,0.99236566,0.817023,1.0,0.6802959,2.931651
/content/Dataset/MUC/MUC-GTRPLVKK.jpg,4,MUC,4482,0,1,0,1.0320297,0.80233324,1.0,0.67687154,3.2424521
/content/Dataset/MUC/MUC-AIGGYGHM.jpg,4,MUC,4483,3,1,3,1.0178566,0.7934591,1.0,0.6791003,3.1980205
/content/Dataset/BACK/BACK-HWNRATNW.jpg,1,BACK,4484,1,0,4,1.0568061,0.81882507,0.9718396,0.7042497,3.2503848
/content/Dataset/TUM/TUM-VMMAYYMG.jpg,8,TUM,4485,6,1,6,0.98591655,0.7889374,1.0,0.6912586,2.9954813
/content/Dataset/DEB/DEB-QYDSDTCK.jpg,2,DEB,4486,2,0,5,0.8058431,0.8933761,1.0,0.44147825,2.3711727
/content/Dataset/TUM/TUM-RMYWPAPH.jpg,8,TUM,4487,8,0,6,0.98476535,0.7887542,1.0,0.690164,2.9935029
/content/Dataset/BACK/BACK-KCIGVVAF.jpg,1,BACK,4488,1,0,3,1.0657551,0.80964744,1.0,0.7040756,3.302278
/content/Dataset/LYM/LYM-VGMVIIIN.jpg,3,LYM,4489,3,0,2,1.0488738,0.807435,1.0,0.7108411,3.1917884
/content/Dataset/ADI/ADI-DMVTKDDH.jpg,0,ADI,4490,5,1,5,1.1045222,0.8426877,1.0,0.7192007,3.292225
/content/Dataset/ADI/ADI-DCQAKYSC.jpg,0,ADI,4491,0,0,5,1.092528,0.8299835,0.9782669,0.7225298,3.3189719
/content/Dataset/NORM/NORM-PMARKQLK.jpg,6,NORM,4492,6,0,4,0.9991043,0.85549814,1.0,0.63333625,2.943597
/content/Dataset/STR/STR-VFFYDALV.jpg,7,STR,4493,7,0,5,0.926736,0.7758285,1.0,0.6590181,2.8305502
/content/Dataset/DEB/DEB-RMSQAAHD.jpg,2,DEB,4494,2,0,3,1.018263,0.7926609,1.0,0.68733615,3.175329
/content/Dataset/TUM/TUM-VPSKTTIA.jpg,8,TUM,4495,8,0,5,0.9214153,0.8489887,1.0,0.5567889,2.799732
/content/Dataset/DEB/DEB-VFWLSHGL.jpg,2,DEB,4496,2,0,3,1.018999,0.7935303,1.0,0.6875034,3.1744435
/content/Dataset/LYM/LYM-SMGMYAQA.jpg,3,LYM,4497,4,1,4,1.0566708,0.8149503,0.99270254,0.7109256,3.2093387
/content/Dataset/NORM/NORM-RHVVGQQV.jpg,6,NORM,4498,6,0,8,0.97461575,0.78001976,1.0,0.6842782,2.9987228
/content/Dataset/BACK/BACK-ISTVCAHN.jpg,1,BACK,4499,0,1,0,1.0786068,0.81840026,1.0,0.7021458,3.3369834
/content/Dataset/TUM/TUM-SKWKGFVP.jpg,8,TUM,4500,6,1,6,0.9913201,0.80458826,1.0,0.68683046,2.9638104
/content/Dataset/MUC/MUC-HFRPIMIL.jpg,4,MUC,4501,4,0,3,1.0170176,0.79231304,1.0,0.6789919,3.1995716
/content/Dataset/DEB/DEB-RMGIEQYK.jpg,2,DEB,4502,2,0,3,1.0175847,0.7918018,1.0,0.6872039,3.1763754
/content/Dataset/ADI/ADI-FYNWPYHN.jpg,0,ADI,4503,0,0,2,1.0911623,0.82108736,1.0,0.72215474,3.3214808
/content/Dataset/MUC/MUC-PQQGFFEV.jpg,4,MUC,4504,3,1,3,1.0182796,0.79358923,1.0,0.6794217,3.1986737
/content/Dataset/DEB/DEB-AFYQHYEE.jpg,2,DEB,4505,3,1,3,1.0198932,0.79510057,1.0,0.6873936,3.171758
/content/Dataset/BACK/BACK-GLVKYHKF.jpg,1,BACK,4506,1,0,3,1.0652728,0.8091807,1.0,0.70392805,3.3025448
/content/Dataset/NORM/NORM-PFGDWICP.jpg,6,NORM,4507,6,0,8,0.9726448,0.77681804,1.0,0.6843219,3.0033255
/content/Dataset/ADI/ADI-CDDNCVAV.jpg,0,ADI,4508,3,1,3,1.1023358,0.8220628,1.0,0.7215661,3.383477
